"","text","score","very.pos","very.neg"
"7007","@ScotiabankHelps how are you going to help me if none of your branches in my area are not open past 6pm!!! I just want to change pay info!",0,0,0
"7008","@ScotiabankHelps is there no way to talk to a human by phone?? Your comp. phone system is the worst customer service ive ever experienced",-1,0,0
"7009","Hard to believe whn a Customer get embarrassed 2 use their own money from@Scotiabank at need @ScotiabankHelps after http://t.co/ca3sgurEko",-1,0,0
"7010","@ScotiabankHelps Hello, I have a question. Please respond when available. Thanks.",1,0,0
"7011","@ScotiabankHelps Thanks again, just thought I'd check :)",0,0,0
"7012","@ScotiabankHelps Actually.... One more question :) Can you starts the credit card app over the phone?",0,0,0
"7013","@ScotiabankHelps Thank you!",1,0,0
"7014","@ScotiabankHelps Please answer my private message regarding an previous issue.",-1,0,0
"7015","@ScotiabankHelps what is DM? Sorry i dont know much about twitter but this is only way i found to reach you.",-1,0,0
"7016","@ScotiabankHelps My student account has been marked as inactive. How do i activate my account?. I now live in Thailand. Canada account",-1,0,0
"7017","@ScotiabankHelps What is the procedure for closing a Scotiabank Visa account when the cardholder dies?",-1,0,0
"7018","@ScotiabankHelps follow me, I’ve got some questions in DM",0,0,0
"7019","@JBH8 @ScotiabankHelps @jamesaneufeld im not surprised to read these feedback. Thank God I didn't open any bank account with Scotia",1,0,0
"7020","@ScotiabankHelps Hello! Does your StartRight program for new immigrants allow individuals here on a 2 year work permit to get a credit card?",1,0,0
"7021","@ScotiabankHelps Question! How can I find out why my scotiabank account had been closed without me knowing? Where can I ask?",0,0,0
"7022","@ScotiabankHelps are you accepting a canadian cheque?",0,0,0
"7023","@ScotiabankHelps I think TD needs to give some tips in customer service to you guys. Horrid experience.",-1,0,0
"7024","@ScotiabankHelps Worst customer experience ever. I am so happy I have decided to switch to TD. No wonder TD has won the JD Award 9 times.",3,1,0
"7025","@ScotiabankHelps Sure-curious to see what you got. Not optimistic.",1,0,0
"7026","@ScotiabankHelps Naw, I'm good. I've learned the hard way that you all don't care about your customers!",0,0,0
"7027","@BofA_Help need help! I have a couple questions",0,0,0
"7028",".@pncbank how in the hell do i get a real person on the phone to help me? your ivr is crap.",-2,0,1
"7029","I'm Interested in Working For A Bank  Help Me Reach My Goal to Becoming a CPA. Anyone Hiring? @TDBank_US @PNCBank @bankofamerica @WellsFargo",0,0,0
"7030",".@PNCBank is literally stealing from me without consequence. Anyone know a lawyer that can help? https://t.co/gI6AgYnRZw",-1,0,0
"7031","The @PNCBank employees just went above and beyond to phone us to try to help a new client who is our international student.  Thank you PNC!",1,0,0
"7032","Been on hold for the last 15 minutes waiting for help @PNCBank #wtf",0,0,0
"7033","@isabelafoxx @boa tarde isabela. Morena top de luxo.",1,0,0
"7034","@boa tarde!! Bom programa! Abraços",0,0,0
"7035","Thank you, @ckhom1! We are very thankful for @boa and the opportunity.",2,1,0
"7036","RT @ckhom1: @CatalystMiami Congratulations on the @BoA community builders grant! What a great opportunity!",2,1,0
"7037","@CatalystMiami Congratulations on the @BoA community builders grant! What a great opportunity!",2,1,0
"7038","@filmindependent @TheLAScene @BOA Steakhouse #greatfood #greatswards",0,0,0
"7039","Família muito linda e querida  de @Boa Esperança - MG !!!!! grande abraço... http://t.co/2fCJ8FaFd6",0,0,0
"7040","@boa noite",0,0,0
"7041",", Conversar com todos , andar com poucos, e confiar, só em Deus ... 

             @Boa noite<ed><U+00AE><U+00BA><ed><U+00BD><U+009A><ed><U+00AE><U+00BA><ed><U+00BD><U+009A><ed><U+00AE><U+00B8><ed><U+00BD><U+0087><ed><U+00AE><U+00BB><ed><U+00B0><U+00B4>",0,0,0
"7042","@boa noite",0,0,0
"7043","@Boa noite Amigos uma Excelente noite pra todos os você Amigos http://t.co/K6dKllQyKC",0,0,0
"7044","@boa noite galera!!!!",0,0,0
"7045","RT @GiovanniSilva73: Pra que ter tudo, se eu tenho VOCÊ ! AG &lt;3 '
 @Boa Noite — se sentindo apaixonado",0,0,0
"7046","RT @GiovanniSilva73: Pra que ter tudo, se eu tenho VOCÊ ! AG &lt;3 '
 @Boa Noite — se sentindo apaixonado",0,0,0
"7047","@boa tader atodo muito calor em sao paulo",0,0,0
"7048","RT @CalabozoCriollo: CONAN HYBORIAN QUEST RAFFLE/SORTEO CONAN TALKS WITH US @kickstarter @Boa...: http://t.co/fw0Db9bqYK vía @YouTube #Cona…",0,0,0
"7049","CONAN HYBORIAN QUEST RAFFLE/SORTEO CONAN TALKS WITH US @kickstarter @Boa...: http://t.co/fw0Db9bqYK vía @YouTube #Conan #boardgame",0,0,0
"7050","A cada dia uma guerra e sempre uma vitoria obrigado meu pai...@boa noite",0,0,0
"7051","@boa noitw.",0,0,0
"7052","CONAN HYBORIAN QUEST RAFFLE/SORTEO CONAN TALKS WITH US @kickstarter @Boa...: http://t.co/aTjjXyD0KT vía @YouTube",0,0,0
"7053","@Boa Tarde quase noite!!! Muito calor em Porto Amazonas!!! Trovoadas e parece que vem chuva !!!",0,0,0
"7054","@boa tarde @ :)",0,0,0
"7055","@FabioDeuZebra93 @boa transmissao",0,0,0
"7056","@RGottino @boa sorte",0,0,0
"7057","Crime Report: @Boa Vista | Caruaru - PE - Muito assalto uma colega minha foi assaltada 3. Vezes. E não tem polícia http://t.co/JmXN9MGbA4",-1,0,0
"7058","RT @paty87_: @Boa Noite Amores @FerrCarrillo @natividadalmodo @Anny_dreamss @FerrCarrilloFC @PaolinFlores14 @sedefdeniz27 http://t.co/JcAql…",0,0,0
"7059","RT @paty87_: @Boa Noite Amores @FerrCarrillo @natividadalmodo @Anny_dreamss @FerrCarrilloFC @PaolinFlores14 @sedefdeniz27 http://t.co/JcAql…",0,0,0
"7060","@Boa Noite Amores @FerrCarrillo @natividadalmodo @Anny_dreamss @FerrCarrilloFC @PaolinFlores14 @sedefdeniz27 http://t.co/JcAql9CFk3",0,0,0
"7061","@zeitungsjunge Das Problem wurde soeben behoben, Sie müssten die Ausgabe nochmals laden, dann funktionierts wieder, @boa",-2,0,1
"7062","@Boa tarde &lt;3 http://t.co/vFiGMUgvGZ",0,0,0
"7063","@BiancaaLive @CalzonaVause @boa tarde",0,0,0
"7064","Whistle-Blower Payouts Approach $170 Million in @BoA Case http://t.co/LFLPPOedw8 @NYT Payday #LEVICK",0,0,0
"7065","@MudaBRja @boa @MirandaSa_ @gravz @HRigos @clovis_m11 @turquim5",0,0,0
"7066","RT @MudaBRja: Bom fds! Ladroagem é prática da ideologia?  http://t.co/1KK8DDfsMf  .@BR19752014 @boa @MirandaSa_ @gravz @HRigos @clovis_m11 …",0,0,0
"7067","RT @MudaBRja: Bom fds! Ladroagem é prática da ideologia?  http://t.co/1KK8DDfsMf  .@BR19752014 @boa @MirandaSa_ @gravz @HRigos @clovis_m11 …",0,0,0
"7068","Bom fds! Ladroagem é prática da ideologia?  http://t.co/1KK8DDfsMf  .@BR19752014 @boa @MirandaSa_ @gravz @HRigos @clovis_m11 @turquim5",0,0,0
"7069","eu ja vou dormir na verdade a minha mae ne enfim nao vai da pra me despedir de todo mundo entao MIGas @boa Noite pra vocês",0,0,0
"7070","@Boa noite Amigos uma Excelente noite pra todos os você Amigos http://t.co/i3BJVQmGkP",0,0,0
"7071","E quando tudo desmoronar, 
sabe quem vai estar ao teu lado?
#Deus!!!
@@@Boa noite...",0,0,0
"7072","Cara tudo bem q comprar coisa na promoção eh massa mas mano acho o cúmulo esse povo q faz fila kilometrica de madrugada @na @boa",0,0,0
"7073","@boa noite! @comer muitoo_@Sair para dar uma volta.",0,0,0
"7074","<U+263A>Sigam <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> @MudaBRja @boa @MirandaSa_ @gravz @HRigos @clovis_m11 @turquim5",0,0,0
"7075","RT @MudaBRja: @BR19752014 @boa @MirandaSa_ @gravz @HRigos @clovis_m11 @turquim5 Ótima sexta! Bolha Imobiliária. Há crise no setor! http://t…",0,0,0
"7076","RT @MudaBRja: sigam ~~~&gt; @BR19752014 @boa @MirandaSa_ @gravz @HRigos @clovis_m11 @turquim5",0,0,0
"7077","RT @MudaBRja: sigam ~~~&gt; @BR19752014 @boa @MirandaSa_ @gravz @HRigos @clovis_m11 @turquim5",0,0,0
"7078","sigam ~~~&gt; @BR19752014 @boa @MirandaSa_ @gravz @HRigos @clovis_m11 @turquim5",0,0,0
"7079","@BR19752014 @boa @MirandaSa_ @gravz @HRigos @clovis_m11 @turquim5 Ótima sexta! Bolha Imobiliária. Há crise no setor! http://t.co/OyBb5r0ExN",0,0,0
"7080","@Boa retrouvez toutes ses paroles sur =&gt; http://t.co/hYnNW2Pp4I",0,0,0
"7081","@Boa retrouvez toutes ses paroles sur =&gt; http://t.co/amXQ79PvtN",0,0,0
"7082","@Boa noite",0,0,0
"7083","Pra que ter tudo, se eu tenho VOCÊ ! AG &lt;3 '
 @Boa Noite — se sentindo apaixonado",0,0,0
"7084","@gORDOxwillian @boa gordao http://t.co/BDFQ5CyY1f",0,0,0
"7085","@pepeenenemreal @BOA NOITE A VÇS 2",0,0,0
"7086","@boa tarde a todos , me sigam pfv ! .. http://t.co/hxdxXoMNxg",0,0,0
"7087","RT @MudaBRja: @Boa tarde! Levy é capacho da Dilma! http://t.co/0p9c4yQAnX   .@BR19752014 @MirandaSa_ @gravz @HRigos @clovis_m11 @turquim5",0,0,0
"7088","@MudaBRja @boa @MirandaSa_ @gravz @HRigos @clovis_m11 @turquim5 
Levy nunca terá a independência necessária para colocar a casa em ordem...",0,0,0
"7089","@Boa tarde! Levy é capacho da Dilma! http://t.co/0p9c4yQAnX   .@BR19752014 @MirandaSa_ @gravz @HRigos @clovis_m11 @turquim5",0,0,0
"7090","OMyG...@Boa!!!#Die...<ed><U+00A0><U+00BD><ed><U+00B2><U+009F><ed><U+00A0><U+00BD><ed><U+00B2><U+009F><ed><U+00A0><U+00BD><ed><U+00B2><U+009F>YourJams#IRecallYou&amp;SomeDancersIThinkYouHadFatiguesOnItWasSuchARadVideoWaaaICantRecallTheSongRackMyBrainLol",0,0,0
"7091","@boa noite 12",0,0,0
"7092","@JoaoRCMelo @boa João! Aqui estamos da mesma forma @inessgrc  @Isabel95_",0,0,0
"7093","@BoA dan Sok #Petrol Tahmini - PARAGÖZ http://t.co/4XbKli5gC2",0,0,0
"7094","@boa noite q lhe dizer parabéns pelo troféu q vc ganho luan satanás vc merece",0,0,0
"7095","@RoodriigoFaro @boa noite rodrigoLuccaAlexandre",0,0,0
"7096","@boa noite Luan satanás",0,0,0
"7097","Lets be honest. The  dance numbers  aren't even that  good @derekhough @BoAkwon @boa anybody  who watch @MakeYourMoveD did it 4 the cheese",2,1,0
"7098","@Boa noite Amigos uma Excelente noite pra todos os você Amigos a redor do mundo, também buscou em formação http://t.co/pKqlkqx6Tq",0,0,0
"7099","@AskCiti *livenation sorry autocorrect",-1,0,0
"7100","@AskCiti @FixYourLife @caseyacagle",0,0,0
"7101","@AskCiti en Bogota Colombia",0,0,0
"7102","@Citibank @AskCiti  Cómo es posible que demoren una respuesta mas de 2 semanas. . Increíble el mal servicio qur tienen.",0,0,0
"7103","@AskCiti",0,0,0
"7104","RT @emmanuelheifa: @MelissaLeeCNBC VKON™ Ratings (60) @AskCiti; 310M+ Viewers via @CarlosMBorbon Diaoyu Oil Find Ads @globaltimesnews:http:…",0,0,0
"7105","@MelissaLeeCNBC VKON™ Ratings (60) @AskCiti; 310M+ Viewers via @CarlosMBorbon Diaoyu Oil Find Ads @globaltimesnews:http://t.co/OdjlVm6KQv",0,0,0
"7106","@AskCiti venezuela",0,0,0
"7107","@AskCiti http://t.co/WTqsT8viAe",0,0,0
"7108","@AskCiti necesito acceder a mi cuenta online, tengo problemas y no tengo respuesta de Citibank",0,0,0
"7109","@AskCiti indian oil in india",0,0,0
"7110","@AskCiti deben reveer el sistema de numeros con letras...dos horas y avanzaron 3 de una y 15 de otra!! mi tiempo es valioso = q los clientes",0,0,0
"7111","@AskUSBank 7325 W Oklahoma Ave.",0,0,0
"7112","@AskCapitalOne UK?",0,0,0
"7113","@tonyalynn36 @AskCapitalOne",0,0,0
"7114","@AskCapitalOne okk",0,0,0
"7115","@CapitalOneCA @AskCapitalOne @CapitalOne @VENTITNOW @GripeO_Feed @consumerretweet #robbers http://t.co/onSKCIjBIO",0,0,0
"7116","@AskCapitalOne",0,0,0
"7117","@askcapitalone http://t.co/DgCOl9fSXU",0,0,0
"7118","http://t.co/UFGFy0al9p

@CapitalOneUK @AskCapitalOne @CapitalOne http://t.co/bjJ52xpifY",0,0,0
"7119","http://t.co/XVl2PyBFvj
@AskCapitalOne @capitalone",0,0,0
"7120","@AskSunTrust http://t.co/QihJh8LQpa",0,0,0
"7121","@AskSunTrust",0,0,0
"7122","@AskSunTrust #AnnettePressley #AwesomeSauce",0,0,0
"7123","@AskSunTrust Ty!!",0,0,0
"7124","@AskSunTrust @CoolitBob <ed><U+00A0><U+00BD><ed><U+00B8><U+0090><ed><U+00A0><U+00BD><ed><U+00B8><U+0090>",0,0,0
"7125","@AskSunTrust yes.",0,0,0
"7126","@AskSunTrust yes",0,0,0
"7127","@AskRBC @AskRBC est-ce possible que votre filiale des assurance cesse d'importuner les clients de la banque à tout les jours?",0,0,0
"7128","@AskRBC @regis_j",0,0,0
"7129","#ff @BroadwayDentalO, @StompR, @BurlingtonHive, @ConstantContact, @AskRBC, @SusanLougheed #followfriday by http://t.co/8LHRYpbHJP",0,0,0
"7130","@jimenamnslla @ScotiabankHelps ¡Hola Jimena! Por favor llama al 57281900 ó 018007045900 opción 8 más 1, con gusto te apoyaremos. =D",2,1,0
"7131","@ScotiabankMX @ScotiabankHelps @jimenamnslla:  me llego un cargo que no hice y no puedo comunicarme con un ejecutivo.",0,0,0
"7132","@ScotiabankMX  @ScotiabankHelps  me llego un cargo que no hice y no puedo comunicarme con un ejecutivo.",0,0,0
"7133","@scotiabankhelps http://t.co/zQclQ108mA",0,0,0
"7134","@AskCiti i do not wish to speak with an executive assistant who went to a junior college",0,0,0
"7135","@AskUSBank if giving a call can help me get the ATM pin instantly its worth a try  :)",2,1,0
"7136","@AskCapitalOne Need help. Paid $200 on your mobile app. You took the entire balance. Overdrew accout big time. FIX THIS! It was not my error",-1,0,0
"7137","@AskCiti ok",0,0,0
"7138","@AskCiti ill dm you",0,0,0
"7139","@AskCiti My citibank prepaid debit card is damaged how can I get a new one?",-1,0,0
"7140","@AskCiti : K",0,0,0
"7141","@AskCiti thanks!!!",0,0,0
"7142","@AskCiti #fraud called now state I do not have an acc name SSN phone # u can see I apparently was approved for a CC http://t.co/W9eJmb8wmR",-1,0,0
"7143","@AskCiti @HiltonHHonors You have worn me down with false promises of help. I'm warning others stay away from #Citicards and #HiltonHonors.",-2,0,1
