"","text","score","very.pos","very.neg"
"21409","@AskCiti if I have a retail credit card and I don't use it, do you guys cancel the account or is it still open for whenever I need it?",0,0,0
"21410","@AskCiti thanks!",0,0,0
"21411","@AskCiti I broke my debit card this morning (should probably stop using it so much) how can I order a new one?",-1,0,0
"21412","@AskCiti Thanks for responding. I reinstalled Firefox and it worked. Chrome still having issues even after clearing.",0,0,0
"21413","@AskCiti why can't your computer systems see there is a payment pending on my acct? They must call me 4 times a day and harass me?",-1,0,0
"21414","@AskUSBank why does she have to pay 3000$ to go through court to sue you guys lmao the owner of the box is dead and u guys still persistent",-2,0,1
"21415","@AskUSBank not good enough. I need one today. Can you do that?",2,1,0
"21416","RT @AskUSBank: @Darius_M4 Definitely! ^at",0,0,0
"21417","@AskUSBank  yes, thank you. Can you ask @USBank to follow me back as well ? Thank you :)",3,1,0
"21418","@AskUSBank why is mobile deposit $.50? Its free with @bankofamerica",1,0,0
"21419","@AskUSBank hello , how do I update my mailing address for my accounts",0,0,0
"21420","@AskUSBank That sucks, but thanks for checking.",-1,0,0
"21421","@AskUSBank 425 Walnut Street (45202)",0,0,0
"21422","@PNCBank_Help How to notify of a missing debit card?",0,0,0
"21423","Was told I'd receive a phone call at 9 today to settle my @PNCBank_Help issue. No call because they don't wanna reimburse.",-1,0,0
"21424","@PNCBank_Help please fix your ATMs. I tried to make two deposits at separate locations today and both machines ate my money without return.",0,0,0
"21425","@PNCBank_Help what is the fee for a certified check or bank check?",0,0,0
"21426","@PNCBank_Help Yep, I found that. I’m on the way out. Thanks. First National has free business checking. FreeStyle Business Checking.",1,0,0
"21427","Are you joking @PNCBank_Help?! Separate sign-on and systems for banking and mortgage? #subpar #badbusiness",0,0,0
"21428","@PNCBank_Help Joshua Pieffer 4127287958 best time is noon thank you",2,1,0
"21429","@PNCBank_Help can I please get the routing number for PNC?",0,0,0
"21430","@PNCBank_Help A accountant discussed that it was accredited but it wasn't refunded don't know to close out account &amp; apply for a new one!",1,0,0
"21431","@PNCBank_Help Yes I'd been a victim of identity theft &amp; Fraud I filed a dispute that hasn't been accredit to account inconvenient!",-2,0,1
"21432","@PNCBank_Help thanks for helping!",1,0,0
"21433","@PNCBank_Help i did, will be waiting for the call",0,0,0
"21434","@EmLess12 @PNCBank_Help PNC is not a fun bank",1,0,0
"21435","@PNCBank_Help thank you.",1,0,0
"21436","@bweingard_ @PNCBank_Help someone changed my credentials and i cant get in. Its a big deal right now",1,0,0
"21437","@EmLess12 @PNCBank_Help it took them 3 weeks to help me when I wasnt getting my money so good luck",2,1,0
"21438","@PNCBank_Help im having issues with signing into my account. I need assistance asap",-1,0,0
"21439","Is there a specific line I need to contact to verify my card for Apple Pay? @PNCBank_Help",0,0,0
"21440","@PNCBank_Help Jan Simpson of Michigan deserves an award for customer support that I couldn't get talking to a customer service supervisor.",2,1,0
"21441","@PNCBank_Help  The branch fixed it. They were quite diligent but way too many transfers. It took 3 people and 1 hour to resolve.",1,0,0
"21442","My bank account doesn't have 100k in it. Do you think you could fix this for me? @PNCBank_Help",0,0,0
"21443","@PNCBank_Help Can someone please call me? Tried contacting customer service &amp; can't get through. Fees charged to my account not sure why.",0,0,0
"21444","@PNCBank_Help they said there was no money in my account which I'm pretty sure there is money in there, what seems to be the issue?",0,0,0
"21445","@PNCBank_Help there seems to be a problem with my account, yesterday I made a purchase and it worked but today I tried making another and",0,0,0
"21446","@PNCBank_Help what's your phone number?",0,0,0
"21447","@PNCBank_Help your Customer Care team is amazing. I'm excited to switch to having you as my primary bank",2,1,0
"21448","@PNCBank_Help loss prevention called me yesterday concerning my account. What's up?",-1,0,0
"21449","@PNCBank_Help I need to get my pnc money out and into a different bank immediately due to buying a house. Nobody is helping.",1,0,0
"21450","@PNCBank_Help i would like to provide info for when i am traveling so i can use my debit card without issue",0,0,0
"21451","@PNCBank_Help I have Performance Checking and Virtual Wallet. Does my ""reserve"" money count towards my daily average minimum to avoid fees?",0,0,0
"21452","@ShereeBonita you mean @PNCBank and/or @PNCBank_Help",0,0,0
"21453","@PNCBank_Help beckyfitz1 I'm not available to speak on the phone right now. There was also a $15 fee from pnc that idk why I was charged thx",2,1,0
"21454","@PNCBank_Help I'm on a Mac. I've always been able to click that button but now I can't find any calendar option. I've tried on diff comps",0,0,0
"21455","@PNCBank_Help  I have been in a branch for an hour trying to activate my Apple Pay. PNC doesn't appear to be ready for the new technology",1,0,0
"21456","@PNCBank_Help I closed my Ck Acct with PNC in 2012.  Is it possible to get a copy of my last statement and images of check deposits.",0,0,0
"21457","@PNCBank_Help I'm trying to activate my debit card online but the service keeps asking me for the 6 digits on my debit card.Which one is it?",0,0,0
"21458","@PNCBank_Help How much of a deposit do I need to open a new standard checking account?",0,0,0
"21459","@PNCBank_Help I need to make an overseas fund transfer. Is there a fee and can I do it online?",0,0,0
"21460","@AskCapitalOne Again, she already was on for 41 minutes, you stated since auth user, she can't get off acct, correct?",1,0,0
"21461","@AskCapitalOne Why didn't CS tell my client that after she was on the phone for 41 minutes?",0,0,0
"21462","@AskCapitalOne following you now.",0,0,0
"21463","@AskCapitalOne I was pretty sure my welcome pkg said I could receive stmts via ePost, but C1 is not listed as a mailer.  Did this change?",2,1,0
"21464","@AskCapitalOne It's been weeks, you're joking right?",1,0,0
"21465","@AskCapitalOne thanks for the info. Your social media team is on top of it and replied well.",2,1,0
"21466","@AskCapitalOne How is your app is STILL not android 5.0 compatible? This OS was released months ago! Get it together!",1,0,0
"21467","@AskCapitalOne that really ought to be prominent on the site and the confirmation emails. Now I know.",1,0,0
"21468","@AskCapitalOne done",0,0,0
"21469","@AskCapitalOne DM sent",0,0,0
"21470","@AskCapitalOne I have had unimaginably terrible customer service - the
call centers in latin America, the 'secure email' that doesn't answer",-1,0,0
"21471","RT @AskCapitalOne: @Caroliinee_C Hi Caroline-saw your tweet. That wasn't the experience we wanted you to have! Plz tweet us if you need fur…",0,0,0
"21472","@AskCapitalOne I tried to DM but you are not a follower",0,0,0
"21473","@AskCapitalOne No, it is a money market bank account we've had for years.",0,0,0
"21474","@AskCapitalOne I have an online bank account which I cannot access!",0,0,0
"21475","@AskCapitalOne login asks which account, the banking icon says set up your online access. When I try to set it up, it says I already have.",0,0,0
"21476","@AskCapitalOne When can we expect an Android 5.0 app?",0,0,0
"21477","RT @AskCapitalOne: @H0rr0rxqueen Hi there- saw your tweet! Feel free to get started here so you can get that liquid black lipstick! http://…",1,0,0
"21478","Gave a little feedback. @AskCapitalOne went above and beyond to say thanks! My day is absolutely made! #custserv http://t.co/k78Jmdwiz2",0,0,0
"21479","@AskCapitalOne really annoyed right now. Already pulled money from bank account. And still not posted to my account.",0,0,0
"21480","@AskCapitalOne Hi, how long does it take for you to clear a personal check deposited in your checking account from your atm??",1,0,0
"21481","@AskCapitalOne accept*",0,0,0
"21482","@AskCapitalOne But I'm traveling to Europe THIS year. Rep told me to tell vendors to call mastercard if they wouldn't except mag. ridiculous",-1,0,0
"21483","@AskCapitalOne Trying to get a chip &amp; pin card instead of a swipe card; getting blown off by web and phone.",-1,0,0
"21484","@AskCapitalOne One rep suggested the teller call mastercard if they won't take my mag strip card. That is ridiculous. I will go elsewhere.",-1,0,0
"21485","@AskCapitalOne I have talked to two reps about getting a chip card for my trip to Europe and have been blown off saying I could not.",0,0,0
"21486","@AskCapitalOne do i get extra $$ in my bank account for my birthday month",0,0,0
"21487","@AskSunTrust Then why no retweet <ed><U+00A0><U+00BD><ed><U+00B8><U+0090> haha",0,0,0
"21488","RT @AskSunTrust: @CoolitBob SunTrust here! =) Love the tweet! ^BT",1,0,0
"21489","RT @AskSunTrust: @nathang_21 You're welcome!  We're just a tweet away whenever you have banking questions.  Have a great day, Nathan! ^VO",2,1,0
"21490","@SunTrust still waiting now day 17 for my replacement ATM card @asksuntrust can't help can you",0,0,0
"21491","@AskSunTrust promises promises day 17 really. Was promised on day five.",3,1,0
"21492","@AskSunTrust still no card. U all are not customer focused are you",0,0,0
"21493","RT @AskSunTrust: @Joelwilly1 2/2 the card, pls DM the info previously requested or contact us via one of the methods mentioned in our  prev…",0,0,0
"21494","@AskSunTrust STill no ATM card. thought I had premiere banking. I'd be better with a piggy bank. Losing trust @suntrust can you spell BofA",1,0,0
"21495","@AskSunTrust with this so called cold front coming in ga will u be open tommorrow",-1,0,0
"21496","@AskSunTrust Thanks. Dark ink, contrasting background, cleared cookies-nada.",0,0,0
"21497","@AskSunTrust Done :)  And Happy new year to you too!",1,0,0
"21498","@AskSunTrust  I have a couple of questions for you, and i have always had more luck with the twitter staff than the 800 number.",1,0,0
"21499","@AskSunTrust Thanks!",0,0,0
"21500","@AskSunTrust Q: I am starting a new job on 1/15. Is there a page I can print out for direct deposit rather than giving a voided check?",0,0,0
"21501","@AskSunTrust looks like my account is just too new!",1,0,0
"21502","been on hold for almost 30 min waiting to talk to someone from @askBBT",0,0,0
"21503","mobile @askBBT could not be more unreliable....... #annoyed",-2,0,1
"21504","@HSBC_UK_Help thanks! Sorted it!",0,0,0
"21505","@HSBC_UK_Help will you accept a provisional&amp;paper part license along with birthday cerfic. as I don't have an in-date passport <ed><U+00A0><U+00BD><ed><U+00B8><U+0090>",0,0,0
"21506","@HSBC_UK_Help great, thanks for your help!",1,0,0
"21507","@HSBC_UK_Help hiya, what documents do I need to take with me when opening up a student account please?",0,0,0
"21508","@HSBC_UK_Help can I apply for a black card ?",0,0,0
"21509","@HSBC_UK_Help Hi. I was thinking of moving my bank account. Why should I go with you guys?",0,0,0
"21510","@HSBC_UK_Help yes thank you. My issue has been resolved.",0,0,0
"21511","@HSBC_UK_Help ok. thanks",0,0,0
"21512","@HSBC_UK_Help i know. but the money has disappeared too. is this normal? shouldn;t it automatically transfer?",0,0,0
"21513","@HSBC_UK_Help ...rather than go to another a/c the money has disappeared. please advise",0,0,0
"21514","@HSBC_UK_Help Hi there, one of my savings accounts has disappeared. was a regular saver that was due to end today...",2,1,0
"21515","@HSBC_UK_Help Ive found it and just sent it through.",0,0,0
"21516","@HSBC_UK_Help upgraded to advance today...gentleman on the phone was very helpful. Cheers",2,1,0
"21517","@HSBC_UK_Help Im not sure, I can’t see anywhere on my internet banking to send one?",0,0,0
"21518","@HSBC_UK_Help yes...where is my nearest Lloyds TSB branch?",0,0,0
"21519","@HSBC_UK_Help I called but they said no-one on the phone can help?",0,0,0
"21520","@HSBC_UK_Help why have i been on hold for 15 minutes at 10pm? Going town to switch to @AskLloydsBank at the weekend, you useless b******s",-2,0,1
"21521","@HSBC_UK_Help how long does it take to find out about loan interest refund? Had mine since 2011 so should qualify",2,1,0
"21522","@HSBC_UK_Help find my customer details &amp; call me",0,0,0
"21523","@HSBC_UK_Help useless",-1,0,0
"21524","@HSBC_UK_Help eventually..Another week and a half to get my card. There will be a big list, if a complaint person ever gets in touch #24DAYS",-1,0,0
"21525","@HSBC_UK_Help it's not good enough. Can you give me the number for customer services so I can try once more? The one I've got isn't working",2,1,0
"21526","RT @saheaton: 2m living with sightloss #UK @HSBC_UK_Help how feasible would it be to offer large fonts on your express banking machines? #i…",1,0,0
